Id,SalePrice
2849,197583.100494782
2850,266674.292783643
2851,206414.816785422
2852,223620.340823354
2853,225620.520742016
2854,141738.27027081
2855,200046.288876179
2856,203929.059602181
2857,189827.157130931
2858,212724.166525875
2859,86853.6713625365
2860,149408.63531197
2861,123314.681514219
2862,191051.710402027
2863,130274.044472906
2864,237626.166328533
2865,150355.0014343
2866,141253.455003733
2867,92498.4258634788
2868,96839.563886831
2869,79515.0829897245
2870,122308.047223939
2871,83073.6349479101
2872,9035.6487058656
2873,78861.3628273087
2874,154136.637598956
2875,106599.393508804
2876,169529.258723829
2877,141980.279540578
2878,171507.756938355
2879,132196.987139654
2880,110045.974440162
2881,146689.035647046
2882,184116.670908706
2883,209552.976111141
2884,213912.812918144
2885,191301.764493188
2886,235952.040651483
2887,111203.454720718
2888,148352.406650506
2889,43128.7016675797
2890,80138.4339571456
2891,141624.187673252
2892,40020.6916969776
2893,93400.4846844838
2894,33367.1817257055
2895,336212.350757952
2896,285317.212825016
2897,229987.79543856
2898,154778.598312133
2899,213815.076761648
2900,155818.045266742
2901,226319.13169747
2902,183928.186239424
2903,297220.042728376
2904,330425.907102362
2905,67616.8896517827
2906,215557.938152944
2907,107326.799691722
2908,122159.867624683
2909,150893.095690315
2910,63808.5054453868
2911,72188.1522290293
2912,156842.109675718
2913,72589.756518463
2914,66110.4243517627
2915,75453.4250438765
2916,78929.4764528152
2917,161509.188951366
2918,110139.559239683
2919,228515.256329757
